correlation group ID,row ID,row identity (all IDs),row m/z,row retention time,Pool-4umSi11_neu MS_GA3_01_50026.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50031.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50030.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50172.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50173.mzXML Peak area,Pool-4umSi11_neu MS_GA3_01_50025.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50174.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50029.mzXML Peak area,Pool-4umSi11_neu MS_GA3_01_50027.mzXML Peak area,
,719,,286.18018087274226,14.139205,1547.5454,18273.889,17126.78,1695.0331,1682.0746,1482.9327,1491.3802,15107.316,16451.826,
,720,,330.2063024501986,14.019314,485.867,514.9799,521.6928,479.5012,478.66473,476.38004,459.8626,480.10574,467.6156,
,721,,284.1644997491887,14.045754,376.5497,422.81857,416.64813,317.79117,317.1516,355.11298,314.30457,379.1995,401.21857,
,722,,256.1695821483222,14.066065,138.88199,143.48018,153.25218,130.93724,124.88342,138.61246,140.55228,141.72713,137.22064,
,723,,310.1800440887277,14.084475,329.2018,351.75418,366.19598,385.91608,373.67386,308.99243,375.88342,350.72592,344.53958,
,724,,258.18530096861986,14.099119,1049.8187,1091.018,1126.7919,1039.0387,1017.4016,1005.3642,1014.96893,1060.1193,1078.1423,
,725,,175.1329239332041,14.115564,7.0392733,18.215948,6.0142803,187.04965,183.60109,0,183.46487,5.837804,25.51264,
,726,,253.17744636864143,14.1179695,239.4813,243.07051,266.99234,777.6537,756.4799,224.67188,792.4877,234.36104,237.91527,
,727,,157.122269919436,14.117493,64.85872,73.32221,82.23217,320.5682,317.14902,53.601093,321.5721,72.27666,79.94374,
,728,,274.18024687739734,14.124566,3009.775,3160.5151,3232.5103,2361.3384,2300.8167,2987.9937,2333.009,3127.0015,3077.6511,
,729,,286.18025836913586,14.297321,12501.624,12744.45,13037.825,10851.737,10679.701,12420.151,10699.908,12696.25,12267.183,
,730,,105.03350003168711,14.332272,76.88472,81.54517,85.46939,71.07245,64.12433,82.24852,27.64723,81.25621,80.58196,
,731,,245.11486435015377,14.333218,726.6122,720.0451,721.9439,697.0718,704.6457,723.37305,685.6466,737.2828,716.9014,
,732,,270.1853714801962,14.370441,6042.482,6121.322,6116.255,5850.949,5722.6597,6015.992,5844.5806,5993.379,5887.3335,
,733,,326.17504078219565,14.383654,257.65915,254.08644,257.63177,224.42743,211.34091,258.0111,232.50026,249.9623,252.0588,
,734,,316.2270882824665,14.452626,134.71022,140.2905,144.16566,124.53712,116.35858,133.55487,124.65274,139.77867,137.06982,
54,735,,286.18063851783495,14.474354,232566.5,236133.42,236271.81,221840.52,220473.19,232345.11,222635.31,233288.83,235476.62,
54,736,,268.1697205982539,14.491787,1157.5172,1238.5239,1250.6208,1179.2395,1222.677,1225.9392,1194.2423,1190.7285,1220.5016,
54,737,,185.0818250865317,14.492253,200.44008,206.31825,200.85425,106.58531,88.15884,204.15111,101.07374,189.63942,203.79419,
,738,,286.7771481846459,14.496517,791.94995,846.54456,860.7522,420.0871,415.27335,813.05695,375.8325,787.4366,809.4813,
54,739,,286.97387810697956,14.494607,505.48822,562.82196,578.58185,134.0219,165.55035,544.93243,130.53532,506.10355,534.42365,
54,740,,184.07564740506095,14.495078,903.9294,962.3769,963.367,598.2978,568.1032,933.05273,592.7406,950.50385,943.6935,
54,741,,856.5259698072691,14.495555,184.74059,212.77274,205.76167,93.435036,89.56104,206.3666,85.23441,183.03189,188.50543,
54,742,,240.13837169707028,14.495556,155.04573,144.62238,150.81905,71.239334,71.044815,164.02557,51.945957,154.30948,152.95972,
54,743,,183.0679312420698,14.496024,321.34543,317.74902,339.9603,189.12917,171.27736,330.68735,180.7748,307.47446,324.65024,
54,744,,286.27680247694326,14.496024,625.88904,856.54755,891.6697,274.75412,256.17056,763.0005,254.03618,788.6024,805.1915,
54,745,,286.1342102191792,14.496041,616.896,627.6756,577.2053,422.7014,433.0362,615.23773,426.56323,615.8745,620.42664,
54,746,,286.40989780457835,14.496041,3133.281,3201.822,3239.3098,2457.3523,2439.8594,3149.2285,2451.7068,2988.567,3170.7598,
54,747,,593.3347642858103,14.496037,214.40901,210.52852,226.13188,141.52853,164.4125,239.18077,151.61513,212.87724,230.63672,
54,748,,571.3532811683857,14.496039,3122.281,3251.6956,3283.291,2259.443,2207.5083,3304.9429,2208.881,3173.2632,3247.1125,
54,749,,286.357351895637,14.496516,435.46664,779.5312,738.66705,456.52133,414.55255,781.1368,453.07635,699.9283,750.16003,
54,750,,198.0914098165609,14.496517,948.0106,1003.1024,1000.4334,629.78973,633.8819,982.82404,636.573,985.2586,980.5362,
54,751,,286.59887968980274,14.4965105,3004.822,3093.821,3134.322,2386.1394,2350.9006,3040.7832,2364.264,3041.7974,3073.4558,
54,752,,287.146102587074,14.496521,424.24094,444.8339,429.19412,200.26102,193.83089,405.62888,183.52344,404.17282,404.01517,
54,753,,286.5778174191744,14.496977,2438.7842,2581.8193,2621.4275,1901.7777,1885.4648,2534.6091,1849.9514,2509.23,2558.4688,
54,754,,286.34615006580685,14.496979,1001.1715,1077.5353,1098.6301,530.47015,505.88422,1042.7927,514.8537,1043.7589,1052.7725,
54,755,,287.56566025803573,14.49726,117.14525,124.6784,121.25801,5.9415693,0,106.93329,6.643597,104.27446,100.59155,
54,756,,212.10700814495374,14.496044,134.09459,150.31656,157.16495,51.008026,42.01208,135.57079,47.404575,131.02531,135.44165,
54,757,Nortriptylin: [M+FA]-: 0.136,308.16214720665977,14.498413,1088.431,1175.2035,1166.7451,988.8831,984.04456,1150.6769,979.3598,1128.1683,1155.0696,
54,758,,154.06512973766255,14.49651,111.002975,85.46518,136.3928,31.380417,13.264404,135.82063,6.180706,123.533104,119.54379,
54,759,,172.0757156111352,14.496992,164.81685,165.06543,165.3784,75.330864,64.02318,152.31993,80.30081,159.97198,156.74307,
,760,,199.09615919236717,14.493672,124.189026,147.21637,136.08273,21.468472,64.87138,140.94789,29.765995,133.307,135.7869,
54,761,,159.06781170546805,14.502651,224.1535,237.17615,230.26984,117.99803,128.7382,239.2576,104.43863,229.49052,220.91898,
,762,,226.12259324723877,14.498406,100.79355,98.348656,97.72017,6.0918055,6.00532,89.28154,6.4594097,80.09085,106.933464,
,763,,312.19587782810277,14.552728,119.73617,166.69,169.95204,35.000755,76.28353,156.3787,65.86421,158.61899,154.55544,
,764,,426.261430069056,14.778324,174.1969,101.384964,152.842,146.41743,165.08554,81.804115,169.10825,84.8288,52.36416,
,765,,412.1179322355325,14.598543,241.44778,729.01385,732.69904,730.6687,742.5013,251.01448,762.4837,701.7282,247.70665,
,766,,270.1854153379018,14.631099,12846.041,12958.629,13369.11,12518.414,12539.9,13077.229,12667.683,13156.102,12965.668,
113,767,,337.07494712433834,14.679225,374.73727,354.7219,326.42365,171.29124,185.54454,408.01773,186.78433,355.0962,365.10324,
113,768,,223.06370404887883,14.679681,129.50092,131.26947,113.0124,19.325264,13.293636,143.02002,13.306372,114.18936,122.5358,
26,769,,412.14186481835554,14.704678,6.7378325,157.96606,161.32144,177.70375,168.51767,13.7041855,181.51378,155.91263,6.0045395,
26,770,,245.1077487092203,14.708477,47.162907,160.81624,197.80646,195.86755,194.95009,13.821796,215.18095,202.83292,51.412582,
,771,,332.2219327204773,14.795297,292.29816,314.0636,293.48038,292.54303,282.54868,310.36108,281.5165,306.51962,323.4317,
,772,,300.19591676937307,14.8047285,4000.7512,4015.7183,3774.5862,2752.0266,2751.0366,3968.059,2769.5288,4026.957,4060.1497,
61,773,,270.18544934759313,15.002699,199176.1,200999.28,204044.75,212896.78,212181.78,200377.72,211962.83,198429.14,199170.53,
61,774,,288.19619640226296,14.9706745,252876.06,256907.44,257790.72,228188.12,225992.9,252888.78,224951.64,256215.4,253248.88,
,775,3-Indoleacetonitrile: [2M-H]-: 0.009,311.12625762672593,14.837287,120.52921,114.251114,99.2997,137.53488,82.595505,111.621025,142.68375,141.40382,119.797516,
,776,,426.2614184234627,14.878323,166.21709,175.04465,143.76192,138.6356,157.82988,166.11227,161.61697,166.39685,174.2171,
,777,,284.20093495485247,14.913182,1141.8994,1159.0283,1148.6317,1082.9736,1108.6426,1115.8815,1104.7235,1122.3008,1173.1465,
61,779,,310.17822401288817,14.98575,1597.7054,1617.0187,1590.8143,1226.0381,1215.4742,1615.0612,1208.0839,1598.2153,1591.1238,
,780,,288.79370856651667,14.987615,753.65564,772.6759,766.36975,77.32906,96.02103,748.5222,86.99243,748.4561,742.32245,
61,781,,288.29280891536496,14.986677,712.34503,613.4783,630.9558,85.87541,78.2104,674.87756,62.155624,649.72943,683.0485,
61,782,,597.3659691247134,14.984314,231.22403,216.57611,219.35712,84.182846,89.171135,204.33824,75.47793,204.23886,210.27171,
61,783,,288.61594803120056,14.988091,3276.8406,3318.3738,3329.6145,2054.152,2058.2144,3294.1675,2020.413,3323.956,3271.0283,
61,784,,288.594566627321,14.98856,2729.9631,2789.3132,2792.5337,1528.6075,1522.7424,2248.5298,1511.6749,2747.8916,2717.1418,
61,785,,561.3450547354776,14.989025,487.91122,499.55865,502.34473,671.1695,667.9167,489.56378,690.5209,489.85104,495.7337,
61,786,,288.42627182191103,14.989506,3490.3792,3525.4478,3559.932,2178.4226,2190.6665,3476.9382,2142.3677,3519.5417,3472.7783,
61,787,,579.3553244358797,14.989507,249.38501,256.66666,245.22455,190.80453,196.20792,219.35544,204.72386,242.56279,251.32195,
61,788,,288.14969673678246,14.989034,607.0757,618.33356,617.3773,311.19025,311.76297,597.0599,304.77292,605.96436,607.3156,
61,789,,289.16283224156916,14.989493,357.58868,367.14713,331.26608,40.70404,14.871325,361.31293,19.05172,343.7216,360.23218,
,790,,288.3728139167648,14.989966,734.8764,360.87106,548.1788,182.72076,88.552124,783.6935,26.437336,781.64056,890.031,
61,791,,289.58445771392536,14.991108,130.87216,143.16765,137.17032,0,0,135.70294,0,138.12614,141.90706,
61,792,,288.9911979650753,14.989024,403.04077,442.23425,477.31464,20.604494,26.868422,419.5906,25.057686,416.0913,413.44955,
61,793,,288.36235761736066,14.991389,1350.931,1373.5992,1373.5126,455.7138,428.90378,1349.8033,437.8461,1359.4928,1350.5784,
61,794,,575.3844703981406,14.992808,3626.5813,3641.7417,3708.6875,1680.6012,1666.5616,3638.5818,1624.9802,3633.643,3600.6797,
61,795,Indole-3-acetyl-L-valine: [M+NH4]+: 0.612,292.16711725541813,14.993269,718.97217,733.71313,727.051,801.8687,795.1577,725.59357,784.2728,733.1373,717.7295,
61,796,,862.5727849727992,14.993239,148.34851,159.59673,154.29921,0,0,163.4639,0,148.53354,149.00406,
61,797,,162.05494297568458,14.992321,183.2522,186.65929,204.94006,13.012007,46.26574,196.81499,13.862506,182.54146,204.16473,
61,798,,557.3738365907461,14.994686,2207.3533,2210.3,2250.1516,1506.6466,1475.5227,2198.2727,1480.5044,2173.214,2188.7153,
61,799,,844.5624736988697,14.992803,142.32309,138.04399,130.67697,13.885513,12.908271,128.38963,18.84812,128.12505,132.67181,
61,800,,184.07569206305908,14.996567,1223.3617,1248.2891,1247.5928,1043.4407,1053.767,1227.4572,1059.4282,1231.2231,1224.2593,
61,801,,270.40855461891414,14.997044,1611.352,1626.267,1641.2539,1700.1688,1698.4447,1599.7526,1685.6975,1607.1182,1610.6362,
61,802,,270.3465381924228,14.997046,422.90787,435.52002,453.90298,424.2483,425.757,431.21646,431.37054,422.1231,425.07748,
61,803,,539.3630590345816,14.997046,367.375,371.28833,381.04163,352.97006,352.18335,362.90808,361.60123,361.28888,361.46198,
61,804,,186.09085224295353,14.997513,457.53574,460.3734,463.382,286.86597,297.0982,458.3617,291.18304,446.2914,473.3216,
61,805,,270.5919197195209,14.997511,1465.8114,1556.5231,1556.8796,1532.288,1537.0818,1472.3253,1563.8187,1516.9015,1508.7085,
61,806,,270.57143042472524,14.997517,1245.3455,1238.5211,1273.4586,1350.0143,1353.1229,1085.7498,1303.8282,1248.7831,1257.1581,
61,807,,168.08058299135243,14.999876,146.45216,153.09258,158.41704,110.93118,104.82958,124.54566,110.4697,137.97565,139.55562,
61,808,,270.7648599987036,14.998459,115.30271,105.87582,107.98756,97.575905,109.28189,103.921875,93.2396,111.83327,107.55938,
61,809,,185.0827913784874,14.998928,579.196,615.3008,603.9081,517.81226,502.12152,586.8697,540.5998,608.102,596.28424,
61,810,,270.2793279242006,14.999867,97.73737,94.25792,100.707344,79.793945,65.41061,97.91498,64.902145,89.18112,99.00704,
61,812,,159.06787633564124,15.003141,1604.068,1659.1992,1646.4314,1030.805,1022.12994,1610.6693,1033.7656,1656.6437,1636.8306,
61,813,,270.1423348353183,15.000346,226.57523,243.2345,261.08774,90.18613,220.30235,256.15872,245.1296,257.27637,237.6933,
,814,,832.5391492247654,15.008524,0,0,6.1835346,88.32274,81.064804,0,81.40006,5.8815536,0,
61,815,,846.5766864677025,15.002945,108.34618,120.75334,116.885315,6.34984,0,110.2479,5.8905687,120.08456,118.1406,
61,816,,130.06506990119476,15.004593,202.4385,210.57172,207.61613,94.435814,89.10251,196.31636,98.05496,208.99202,205.33144,
61,817,,559.3889942311363,15.008336,1874.3289,1905.4988,1935.967,1280.256,1243.2563,1869.6589,1251.4902,1888.4342,1874.6562,
61,818,,172.0756977934086,15.009306,820.3242,844.39264,841.61005,567.5843,568.50433,834.1662,563.4832,851.4815,835.32684,
61,819,,541.378578912248,15.010219,725.1003,732.6373,750.4893,779.56055,760.5571,721.3974,757.49603,732.8453,735.27026,
61,820,,563.3605002868644,15.016807,689.2686,693.2864,706.75903,871.6689,877.49146,685.8369,873.71643,682.02277,703.15686,
,821,,581.3702636187359,15.01682,100.444756,114.47026,109.15171,7.4171677,61.790398,83.832886,26.397835,115.589714,102.82306,
,822,,272.78196975317843,15.019553,59.491177,66.4054,65.55864,6.111138,6.87658,71.791176,0,65.12125,65.92226,
61,823,,543.3936436410866,15.02152,417.5723,420.39236,443.10214,414.77716,427.63068,427.19614,429.72955,425.93988,410.62216,
61,824,,272.20095950219945,15.022461,160404.31,161119.22,163529.33,172324.06,169927.53,160947.12,171759.25,160699.66,159972.61,
61,825,,272.4244401320878,15.022938,1098.2722,1121.3903,1138.1323,1023.64276,996.9537,1100.5339,1023.01874,1106.8531,1088.5457,
61,826,,272.6088185315182,15.022944,975.67206,1037.2046,1030.1274,889.52924,881.2071,982.4405,896.0765,994.74146,979.2883,
61,827,,272.58864138313925,15.022949,805.1902,816.16833,826.8344,576.60693,626.16437,524.54736,591.89325,819.36285,827.0298,
61,828,,272.3632698861685,15.023411,201.61519,214.20433,209.8607,174.01938,168.87175,205.57977,168.15857,192.3446,198.20645,
,829,,139.11186174659227,15.027184,0,0,0,98.54135,104.53531,0,99.20961,0,0,
61,830,,294.18266165283165,15.027676,472.16708,496.0849,500.47717,570.8678,548.5518,493.61063,538.41614,483.31287,482.05447,
61,831,,565.3753721691708,15.0305,277.04315,280.54636,297.87158,355.9385,355.2085,281.28802,356.5544,286.84305,284.29684,
,832,,175.13313242182423,15.0314665,0,0,0,137.19618,141.71585,0,150.05685,0,0,
,833,,157.12228312161835,15.033339,55.149063,47.20579,39.66936,321.83038,313.89938,8.581144,304.0231,47.195564,43.930855,
61,834,,452.27733088882843,15.0390215,2616.1807,2673.812,2714.5232,2963.6719,2936.8962,2713.888,2962.9194,2688.5493,2629.2893,
61,836,,496.24090614447937,15.0413685,155.13986,174.67326,178.80124,186.90727,209.40225,187.51094,185.26552,164.70346,168.90245,
,837,,253.17776573515894,15.041472,0,0,0,152.7069,144.87302,0,145.8505,0,0,
61,838,,474.2591989701614,15.041846,703.42725,750.14496,749.29785,844.6745,846.09204,740.9948,844.07104,728.44165,740.43866,
,840,,286.1802398456835,14.7821,6678.08,1838.7656,1862.0695,1109.7198,1141.0784,3977.7046,4384.584,6532.508,7013.122,
,841,,342.2427859743439,15.097965,97.95404,104.82414,108.874306,90.73009,75.21881,98.371765,94.792946,109.737755,98.48012,
,842,,312.19592998481244,15.134249,1211.3676,1263.5021,1281.9991,852.20514,803.2563,1191.6296,825.5189,1201.4786,1215.6309,
,843,,300.19585534484577,15.176649,350.4964,341.10052,362.47177,203.56244,214.47557,313.89642,214.67424,345.3998,323.18985,
,844,,242.28429317769127,15.223762,829.23083,796.7417,805.93427,734.0222,695.4364,806.0466,752.3942,831.6103,797.4769,
,845,,310.1795370259993,15.173244,216.2686,181.60968,198.28847,102.15075,1223.8761,197.52223,1215.2859,183.34866,218.52188,
,846,Novobiocin: [M-H+2Na]+: 0.998,657.2030816588685,15.2614765,14.193383,83.94116,122.53579,126.10288,94.39453,35.778423,120.4438,116.64275,44.802162,
,847,,326.09688124444517,15.260524,27.35105,107.74509,44.406986,125.17757,136.15515,6.109435,154.42657,132.36153,14.299797,
95,848,Novobiocin: [M+Na]+: 0.960,635.2213325173301,15.26292,2205.1257,3999.2998,4041.17,4149.75,4175.0195,2147.9585,4233.2144,3952.8416,2166.4539,
95,849,,218.10237603643205,15.263373,207.77362,496.71823,480.93045,537.803,489.7047,203.06346,516.82574,478.39075,226.18289,
95,850,,355.6154114129594,15.26382,107.27331,116.204865,207.46986,224.941,206.38943,114.242546,206.21213,208.96913,109.446175,
95,851,Novobiocin: [2M+Na]+: 0.997,1247.4530102672197,15.263838,70.200935,340.7201,340.2415,319.65402,319.03555,70.64392,339.37192,339.45322,71.6619,
95,852,Novobiocin: [2M+H]+: 0.959,1225.4714987277766,15.264313,87.02572,521.1875,532.0751,501.92398,507.0372,90.22495,524.16693,520.4126,88.146675,
,853,,938.3284708887744,15.26498,0,56.325947,63.86312,68.32382,51.519184,0,60.445084,51.681644,0,
95,854,Novobiocin: [M+H]+: 0.947;Novobiocin: [2M+2H]+2: 0.947,613.2394472936879,15.265261,4872.2266,10239.411,10349.238,10603.153,10624.694,4773.2407,10799.032,10121.553,4812.9517,
95,855,,641.2173019651675,15.264725,0,97.92707,109.15974,96.10546,97.65082,5.848068,100.55446,109.05594,0,
,856,,938.8303936201388,15.266388,0,53.384193,65.67221,72.09985,58.202427,0,69.25949,53.321384,0,
95,857,,346.61014137924263,15.267142,109.86777,224.62483,229.88551,279.65335,270.11615,110.35248,282.893,219.69312,96.05834,
95,858,,189.09097707709722,15.268551,6.400008,133.70433,133.27547,115.25364,112.7481,13.812164,122.509514,140.1311,12.573233,
95,859,,632.2129750622122,15.269208,0,110.39836,114.86583,126.17383,112.28188,0,137.94295,120.85467,0,
,860,,652.7260344827329,15.260692,0,52.79808,68.16469,64.12144,80.23311,0,76.01472,60.47861,0,
,861,,1064.5086071618516,15.297304,6.0857735,93.16965,107.59841,81.376305,81.7652,6.0045395,85.69739,74.08598,6.392473,
,862,,551.7316076423871,15.302019,26.959972,90.765686,99.06434,91.06177,78.675156,27.172682,107.94847,95.57358,46.331142,
61,863,,311.25806775817165,15.039949,377.92975,370.7605,380.93414,369.28796,371.7558,384.2134,377.71674,389.67914,371.7103,
35,864,,452.2773293409041,15.317117,5047.3193,4821.1543,4828.7676,4739.8345,4672.5894,4999.3213,4765.4116,4556.974,4950.1973,
35,865,,245.6159487537493,15.322296,160.26616,92.10114,120.3507,106.58418,129.13547,133.09334,121.7376,66.86811,147.60757,
35,866,,474.25918828940235,15.322298,1243.8168,1089.414,1064.333,1066.2817,1046.9933,1255.181,1039.5026,996.5642,1264.3113,
35,867,,496.2409258927329,15.324688,303.63654,227.0269,212.41757,210.4154,197.87206,311.74893,213.75854,209.8947,300.03793,
,868,,300.19585378207876,15.3468,1035.5432,1020.0925,1040.888,614.6393,607.62,1044.951,618.4678,989.10455,1019.9927,
29,869,,656.2447974866224,15.355726,12.329517,180.4771,186.8518,195.37825,175.8038,19.439003,187.59721,170.33917,25.335714,
29,870,,678.2267712346496,15.362498,0,118.308365,112.86301,114.02285,109.90233,0,105.73264,100.48534,0,
,871,,312.19593483522135,15.366109,4617.722,4752.243,4715.4365,2515.8328,2491.3716,4646.653,2497.808,4548.279,4579.4097,
,872,,570.2332502350255,15.381624,118.49676,404.6032,398.4093,395.09634,383.79636,132.37947,402.89612,396.21576,117.66979,
,873,,358.2376455246534,15.40569,146.39891,145.8161,154.67941,119.21155,112.3883,156.2741,112.929054,150.33456,141.21973,
42,874,,289.1539628818341,15.430688,656.43054,613.31976,621.55206,688.9876,702.34985,646.0084,701.48035,616.92664,582.7855,
42,875,,304.29986721832375,15.43682,313.41412,314.3826,313.52356,296.7475,280.51773,310.63977,290.16382,328.6007,295.56592,
,876,,271.1887689775763,15.138487,1652.2802,2760.2507,3541.5322,76.49679,3589.4336,382.43353,7184.381,1763.2109,858.0992,
,877,,200.20095813918206,15.510008,193.48544,188.0864,170.74176,195.51436,182.81158,190.29575,181.25641,172.7263,197.46754,
78,878,,302.21156864106456,15.701089,320.3344,335.3788,342.50977,138.45775,145.89088,313.59982,868.6292,328.13388,293.44574,
,879,,296.2010859240559,15.568054,6433.3687,6510.2783,6583.243,8449.734,8469.146,6415.2803,8499.728,6396.9136,6209.3916,
,880,,452.27712567302257,15.5562525,150.83498,151.73378,156.03415,140.1828,141.94579,133.05055,138.8267,138.04395,4948.031,
,881,,289.153962258014,15.589754,204.75612,192.68915,199.46727,294.79587,307.20892,180.5049,294.92142,191.30746,178.88167,
7,882,,314.2117724675161,15.634086,187941.62,189933.1,191095.05,152393.1,152541.78,187510.53,152507.48,189319.2,183831.94,
7,883,,314.16102065961167,15.637401,316.44345,326.38693,321.681,107.08297,100.43618,325.16983,115.93901,319.1653,271.716,
7,884,,627.4158220899976,15.639293,1646.9121,1651.1271,1657.3735,728.91644,732.91895,1610.0166,718.21985,1663.8691,1566.0353,
7,885,,232.09695533721938,15.637425,160.19925,155.97716,140.18645,107.56733,119.74082,150.28836,81.849884,150.0062,141.29765,
7,886,,649.3975478344938,15.641181,178.60536,161.1368,168.882,72.5164,73.67487,158.66743,25.68864,168.49673,169.10898,
7,887,,314.3126557633301,15.640063,131.62946,111.47003,114.60374,0,0,114.167076,0,119.015,104.04199,
7,888,,314.62821729665643,15.64024,1493.372,1531.1974,1520.1578,518.7641,522.374,1472.7487,556.4829,1515.86,1443.5396,
7,889,,314.45225927404624,15.640245,1903.3921,1911.2609,1928.4302,929.387,937.66595,1875.4204,878.29803,1897.1915,1868.1013,
7,890,,314.6498678469318,15.64071,1778.0016,1838.9033,1842.9159,855.2099,844.2795,1787.3344,788.53864,1802.5524,1766.0906,
7,891,,336.19344326207295,15.640708,1133.0819,1110.6816,1121.3049,764.90424,749.3766,1119.8694,764.90515,1113.8674,1060.6758,
7,892,,314.3855945331154,15.641174,466.47345,471.3784,463.45343,124.55748,140.08318,438.71555,138.3394,459.9421,443.41916,
7,893,,314.83657975279,15.641471,253.55127,296.3062,256.85715,0,0,249.3872,0,268.71378,243.68344,
,894,,314.39739373193106,15.639762,278.8223,311.85352,143.2205,10.410961,9.416693,145.12387,10.250528,196.80354,165.9041,
7,895,,315.6449282799194,15.642182,166.46228,184.39597,178.14249,0,0,164.69788,0,152.03337,160.48737,
7,896,,315.04358806107575,15.642184,144.07655,164.8061,145.13106,0,0,127.180435,0,154.96533,148.1004,
7,897,,315.4527772252703,15.64214,225.75638,239.43715,231.96942,12.433759,6.5188484,212.34389,6.285742,235.71829,217.253,
66,898,,159.06790223656614,15.652989,405.8191,393.30984,407.94778,200.3408,203.50801,390.71783,197.95844,389.18405,390.8001,
66,899,,611.4206653569555,15.658173,634.3927,640.1123,643.64557,393.20206,403.99503,614.1666,414.8146,630.6608,584.66284,
66,900,,172.0757383156127,15.658652,365.3699,385.17862,380.47653,228.52435,210.63535,375.18768,241.98811,365.69135,363.26785,
,901,,633.4022538366293,15.660548,97.73322,90.62036,84.39667,60.867092,53.29684,87.341606,71.94426,83.42359,90.18949,
,902,,216.10194253437265,15.663354,62.54481,87.70786,102.872505,12.975512,13.1926155,84.082054,13.05122,101.52355,107.07728,
62,903,,298.6224808945674,15.6697855,74.5995,87.49422,84.477554,0,0,81.40369,0,75.33617,81.12341,
62,904,,298.4502412492411,15.669974,208.2119,219.75188,209.40648,129.6986,145.40619,202.03699,140.08984,207.31691,169.54678,
62,905,,298.6432491797798,15.670445,185.6113,180.8109,174.18929,79.90618,84.50299,173.8875,83.27696,189.26149,158.38196,
62,906,,320.19843042952294,15.670914,345.89648,331.0957,351.65137,353.9075,351.51962,351.3734,344.65805,348.96164,318.31638,
62,907,,298.2167180032299,15.671391,81996.74,82151.45,83184.95,82127.805,81348.01,80493.336,81772.586,81877.34,77271.875,
62,908,,617.4076012760493,15.671389,147.54852,140.2825,137.20715,149.55988,144.2218,137.81029,144.15872,146.1442,132.23648,
62,909,,595.4256608655824,15.671395,141.21979,146.65944,142.29732,146.20116,136.62173,145.2927,143.07887,153.68855,115.648384,
,911,,483.2717631941906,15.6978,128.1234,110.62746,123.89351,68.01959,11.277166,104.671646,109.31136,110.15193,40.749702,
78,912,,311.2581497417091,15.701085,401.3809,408.17313,396.16742,433.86652,415.00455,409.26962,431.79062,384.9374,375.13593,
78,913,,505.2536054192325,15.701115,686.8191,685.99994,686.12805,782.5751,789.7348,671.4023,798.23694,678.6455,614.66254,
78,914,,527.2354837005521,15.70253,242.02765,257.5282,251.52516,292.1644,289.1582,233.53339,274.33475,252.42458,195.49294,
,915,,312.1959802939049,15.708659,2338.059,2407.6978,2401.4993,1595.0962,1567.3345,2275.1714,1576.1172,2336.3345,2138.929,
,916,,284.2008843712381,15.832291,101.370735,92.3709,103.322876,825.0222,833.0762,96.38921,859.1737,781.6585,807.3451,
46,917,,319.22451193034016,15.824707,3045.8083,3244.532,3261.7754,3275.9973,3207.2253,3203.9663,3285.8901,3128.895,3129.7231,
46,918,,335.1982438068633,15.826109,256.4279,267.64117,262.85678,259.6461,268.78494,278.75226,267.547,262.97125,256.2211,
46,919,,279.2318854647393,15.826116,258.20706,283.14273,272.43948,266.94644,265.04813,274.14166,267.00012,265.59525,267.79724,
46,920,,615.4592662371659,15.826597,138.52252,144.03429,163.40164,164.2961,156.55528,163.9386,161.8333,149.60847,148.89673,
,921,,269.2087595012763,15.849721,397.26068,98.27982,108.671295,115.739006,128.27893,111.898415,122.82372,94.34208,102.34163,
111,922,,296.20104352621394,15.860073,11328.279,12126.376,12228.8955,7997.441,7921.6426,11831.447,8024.948,11785.179,11807.604,
111,923,,302.21157170508747,15.862437,1849.0739,2026.6409,1995.9642,876.33844,878.9197,1920.8433,883.1745,1953.3221,1914.2902,
37,924,,284.20087371054456,15.913476,819.4565,913.07074,916.117,818.289,824.70044,890.4668,852.7423,854.752,872.86017,
37,925,,286.2165240499628,15.919152,938.83154,1012.71594,1018.40137,930.40155,931.8633,1014.97235,954.62585,951.67896,973.10004,
37,926,,314.21155204923565,15.923869,6052.826,6533.0215,6403.9995,3729.1187,3788.9087,6138.0166,3950.2283,6317.9067,6379.814,
,927,,298.2165449401619,15.961626,2264.0242,2469.2896,2548.069,2611.4668,2556.103,2371.3,2654.1675,2248.4832,2300.4438,
,928,,354.18007990630906,15.991835,51.96563,45.774284,43.070206,7.7398643,55.16024,65.759155,42.350475,29.315046,52.407566,
98,929,,651.3949650288038,15.991329,105.29567,141.83139,132.28389,129.04218,136.30023,131.35782,122.97807,81.79457,122.07437,
98,930,,673.3769936474617,15.991815,1632.1276,1667.5359,1671.5281,1693.3341,1665.0226,1665.9365,1650.3065,1492.972,1630.5983,
98,931,,345.1748155092821,15.992284,136.0149,133.16351,136.36426,135.28969,159.72025,140.29482,151.70482,129.98604,136.06659,
98,932,,695.3588145895693,15.9927435,198.0234,206.50581,206.3819,211.15251,198.56508,206.76099,190.85072,191.66959,206.42488,
