correlation group ID,row ID,row identity (all IDs),row m/z,row retention time,Pool_4um_A,Pool_10um_A,Pool_10um_B,Pool_8um_A,Pool_10um_C
75,726,,288.9909961,14.9845705,343.12424,77.68412,79.91861,327.08688,84.735306
75,727,,290.2023358,14.986628,4807.239,3392.586,3397.9033,4895.892,3393.3955
75,728,,288.3624407,14.986628,897.9529,472.8787,468.18332,888.3327,467.69492
75,729,,288.7933613,14.986628,489.63403,154.02448,149.44174,485.03967,139.69951
75,730,,288.4264259,14.988744,1817.0756,1187.9893,1198.4348,1798.7843,1217.0336
75,731,,575.3839713,14.988744,1263.8108,645.30237,654.3281,1352.8192,635.2934
75,736,,288.1508229,14.990814,314.24664,149.84586,187.55827,345.62906,184.94727
75,737,Indole-3-acetyl-L-valine: [M+NH4]+: 0.586,292.1672221,14.990827,346.7216,415.10767,403.6162,355.10373,411.0915
75,738,,561.3445877,14.990814,165.49811,263.8038,265.44473,174.74025,257.80255
75,741,,270.4087243,14.9950285,923.677,993.39966,1001.359,902.1214,1012.27386
75,742,,184.0758141,14.995096,651.6454,577.1802,581.704,670.0311,586.6377
75,743,,557.3733771,14.995081,787.4464,585.4896,570.52386,809.6739,566.0052
75,744,,270.5715195,14.997162,708.2228,770.60913,753.5528,706.46594,795.2654
75,745,,270.5919961,14.997162,795.67993,891.71344,913.4693,826.55334,926.5448
75,746,,186.0909595,14.997174,226.86398,163.7249,166.65019,233.75963,174.60503
75,747,,270.1423694,14.999316,160.44029,156.31229,171.90439,155.9861,167.04477
75,748,,270.279547,14.9993,138.51355,147.96165,157.85315,129.9161,142.82463
75,749,,270.7649143,14.9993,120.11391,139.58125,124.68896,108.898964,146.30634
75,750,,185.0829384,14.999319,295.11578,284.07013,284.33084,313.00797,283.1364
75,751,,539.3626325,14.9993,116.364975,135.48538,126.187614,123.264595,132.28566
75,753,,270.346751,15.001452,355.53677,397.61502,373.7643,371.59113,402.29337
75,754,,559.388394,15.003619,652.9087,488.90723,474.13507,695.96094,475.36194
75,755,,159.0682021,15.00558,524.1988,308.7256,307.52405,519.8091,327.83615
75,756,,272.201093,15.007733,69620.09,77166.49,77502.84,71026.26,77943.87
75,757,,172.0758117,15.009819,384.1377,293.4364,288.15314,389.30157,297.36377
75,758,,541.3782115,15.0099,249.89452,310.7114,274.01352,260.29813,292.5987
75,760,,563.3598774,15.013971,255.49417,353.6317,350.4701,270.33466,351.1702
75,761,,543.3931798,15.01812,144.6061,174.20035,160.9848,158.18161,160.38663
75,762,,272.7807115,15.020203,84.487915,49.22257,47.01819,77.418526,56.31604
75,763,,272.3632852,15.02435,185.42593,154.12682,140.85695,176.98552,148.24449
75,764,,272.4246018,15.02435,672.7544,701.13635,700.2041,661.7998,705.43677
75,765,,272.5884555,15.02435,496.96796,493.424,493.96863,490.0242,505.06552
75,766,,272.608863,15.02435,557.64594,611.1959,607.7387,583.88275,594.13934
75,767,,565.3748476,15.030634,110.21967,139.6763,140.18059,112.58365,137.648
75,769,,294.1827474,15.036898,243.04381,287.45035,279.74353,250.38861,259.0613
75,770,,157.1226776,15.030803,20.663273,98.36787,97.08492,17.181305,96.63118
75,771,,311.2579081,15.041084,210.91281,232.11328,221.16231,220.4131,216.32333
75,772,LPE 16:1,452.2771918,15.043157,792.7657,1249.9689,1252.8602,1099.8324,1254.3064
75,773,,474.2586034,15.102878,154.73257,322.07867,344.08557,289.33478,348.06058
75,774,,253.1775436,15.049353,9.54447,86.37683,104.10197,14.567196,95.86788
75,775,,496.2402437,15.10494,46.76629,88.03891,90.812546,78.867714,91.67885
,776,,342.2427012,15.099344,57.274734,61.443485,56.62353,59.292423,55.155746
,777,,312.1959771,15.132738,597.4194,436.74442,446.17194,656.04675,439.822
,778,,300.1956597,15.101334,1850.5923,158.91307,141.05466,208.29622,144.82713
,779,,310.179882,15.214109,98.857994,85.81809,86.79189,115.07713,66.54459
,780,,242.28438,15.216217,275.19162,349.3495,343.529,374.04886,366.2192
18,784,Novobiocin: [M+H]+: 0.989;Novobiocin: [2M+2H]+2: 0.989,613.2392416,15.262393,1789.0587,4811.06,4808.192,4530.6533,4818.3706
18,785,Novobiocin: [M+Na]+: 0.983,635.2212166,15.262393,812.8452,1992.9143,1973.6364,1846.9084,1980.1149
18,786,Novobiocin: [2M+H]+: 0.958,1225.471504,15.262393,79.94199,465.37283,465.94455,439.74585,463.72812
18,787,Novobiocin: [2M+Na]+: 0.966,1247.453372,15.262393,67.731964,327.91205,326.76855,309.4917,332.04572
18,789,,189.091025,15.264496,32.363808,86.459755,78.40825,103.86771,86.20614
18,790,,218.1024906,15.2625065,125.62002,298.82858,288.5976,275.10013,296.94974
,791,,938.8302767,15.26075,0,55.306797,50.9961,51.968536,62.470364
77,793,,1064.508866,15.296061,22.214622,82.22772,90.473885,89.19617,84.34366
77,795,,1086.491042,15.298184,17.795025,58.989853,58.18727,59.501465,54.87957
54,796,LPE 16:1,452.2784936,15.316867,239.2875,2012.6788,2019.2554,2077.5679,2023.9983
54,797,,474.2605643,15.323123,62.922386,438.1118,461.89917,456.3041,444.06653
54,798,,496.2421381,15.329419,17.865078,100.21952,96.38182,104.516365,100.93411
,799,,300.1960341,15.346103,80.027794,322.56097,339.65808,536.21173,323.8764
67,801,,656.2451664,15.352303,8.243162,92.04616,106.70562,87.45894,98.27013
85,802,,312.1961515,15.358813,38.719913,1192.114,1266.56,2084.0588,1225.1013
67,803,,678.2271973,15.358614,5.375078,55.54054,65.65637,66.606415,61.50152
85,804,,570.2334216,15.379446,50.478165,196.16856,189.37839,179.89314,187.97794
,805,,358.2373955,15.4065275,36.887173,62.779793,69.38454,75.4187,62.75286
49,806,,289.1539006,15.429466,313.0848,346.74933,346.50412,340.78738,361.3465
49,807,,304.2998203,15.43364,186.6412,152.68866,152.4668,153.61212,152.40419
,808,,200.2010057,15.513476,143.3228,136.80147,119.63895,127.450745,125.614105
,809,,302.2117366,15.859591,1019.2487,438.49847,444.2262,402.92963,477.6308
24,810,,296.2012298,15.572617,3349.4026,4373.87,4232.8867,3259.0415,4242.783
24,811,,452.2774257,15.581059,68.118576,72.62115,75.83985,72.17273,72.21494
,812,,289.1540467,15.585199,117.65518,159.79164,152.43663,110.74064,153.65152
,813,,649.3971569,15.637921,80.3383,44.88532,46.825787,74.70024,46.479527
90,815,,314.4522973,15.640007,1022.1779,575.6245,578.33704,1015.0854,557.46234
90,816,,336.1935966,15.640007,553.82416,404.41083,408.6497,383.31384,382.88022
90,817,,627.4156603,15.640007,663.5787,317.222,301.9349,531.3876,310.88156
90,818,,315.215063,15.640007,28780.916,18897.22,18836.545,29073.777,18582.357
90,824,,314.3855186,15.642151,379.68823,117.08084,127.585464,374.87503,135.32231
90,825,,314.6281816,15.642151,796.57446,425.19724,456.2708,576.90607,407.70706
90,826,,314.6501486,15.642151,921.98773,534.3484,530.91376,796.99713,504.10883
90,827,,232.097123,15.6421795,101.51469,74.74107,79.52465,79.01574,82.222176
90,828,,314.1601536,15.640055,161.58015,73.81906,86.29656,158.68095,57.521095
48,830,,611.4203062,15.65271,245.41174,182.50603,167.75282,249.77493,169.24812
90,831,,314.2118682,15.654831,76112.62,67471.62,67531.4,79133.195,65526.258
,832,,595.4252113,15.665426,58.38004,62.969418,63.023525,61.090775,59.465164
48,833,,159.0681604,15.652657,129.0307,77.61572,84.45649,51.862328,89.00692
48,834,,172.0758788,15.663284,204.1528,141.14568,150.00311,193.2706,126.76664
48,835,,320.198348,15.665421,176.44942,196.63478,192.32176,179.67638,187.99542
48,836,,298.6217082,15.6675205,125.05463,57.80461,57.846405,72.82565,63.255684
48,837,,298.2168316,15.671804,43043.883,42862.938,43112.977,18691.875,42446.543
48,838,,298.4501515,15.671804,214.61617,178.31444,185.25946,223.26555,162.13007
48,839,,298.6436411,15.671804,208.75319,151.49925,162.03448,77.14641,148.54152
48,840,,617.4072504,15.671806,56.30874,72.0403,67.94125,65.170395,68.597015
,841,,302.2115443,15.71846,189.23622,184.56293,185.14987,402.92963,180.55038
,843,,505.253563,15.703296,317.2298,356.24762,348.8296,288.37497,370.53848
20,844,,311.2580502,15.705469,232.92047,263.3746,261.949,228.52948,242.59277
,845,,312.1960202,15.637888,1250.6415,847.2434,851.7001,2011.9105,816.4063
20,846,,527.235209,15.709627,120.159,153.46411,137.19447,126.082275,134.01497
,847,,284.2009759,15.76476,76.667076,68.45279,446.41025,76.69389,72.005066
102,848,,279.2320179,15.82146,142.72598,141.05594,138.94145,130.25961,141.85474
102,849,,319.224645,15.823506,1574.2772,1567.1545,1554.6855,1286.0288,1616.3934
102,850,,269.2088366,15.825623,80.92632,83.40142,92.97623,57.12925,88.5585
102,851,,335.1983901,15.825623,124.43985,136.8269,136.05107,103.76302,122.15381
102,852,,615.4596061,15.825605,72.86854,83.65794,74.40528,60.693745,78.871605
,853,,505.2533977,15.85565,80.20977,350.25003,343.3786,88.25561,365.50504
,854,,296.2011578,15.855341,6154.507,3997.3264,3949.9724,2759.0884,4199.252
93,858,,284.2010671,15.914621,473.94302,455.79227,442.36752,442.88986,473.10855
93,859,,286.2167651,15.921003,536.96124,509.4873,485.84143,512.9692,496.83386
93,860,,314.2117101,15.92529,3360.1675,2072.8687,1982.192,2925.1902,1942.0406
,861,,298.216757,15.960989,1499.0569,1350.4268,1348.883,1300.6855,1282.3682
9,862,,359.279178,15.992536,93.915344,86.277054,78.43249,88.61456,88.442795
9,863,,673.3772323,15.992513,792.1743,834.7836,825.86786,835.4068,819.1501
9,864,,695.359059,15.992513,111.62719,116.720764,106.476395,116.79171,126.4843
9,865,,651.3946827,15.994614,69.49151,70.561646,60.75202,65.699814,65.823044
,866,,296.2009355,16.003197,6202.3325,104.10263,105.250275,147.01266,4192.092
101,867,,269.2088685,16.013474,487.77682,991.6098,955.9578,626.6505,917.2319
101,868,,326.2113938,16.01979,218.44765,133.45564,124.940384,217.73723,120.97433
,869,,313.2349077,16.042995,207.64273,544.2451,527.8589,399.44534,490.32147
,870,,298.2164367,16.15719,2182.9534,663.9384,684.14557,746.68445,668.1679
37,872,,336.1934479,16.177635,175.13182,120.93729,104.11716,180.16484,108.18739
,875,,627.4149984,16.186083,100.7965,43.029484,49.967564,111.4682,43.265823
37,876,,314.2117635,16.183947,34612.81,21168.293,21286.363,37899.58,21605.873
,877,,296.2011075,16.263676,1227.8022,1068.7172,1061.3055,1226.9707,1090.249
,878,,951.5425231,16.58224,71.26875,53.797127,51.723873,56.406487,56.28309
84,879,,498.2567283,16.284668,294.4117,310.47244,305.12946,333.31296,307.13397
84,880,,476.2750009,16.286682,1095.1499,1164.5054,1201.8262,1219.8528,1195.9414
84,881,,929.5601302,16.286709,119.55092,98.77559,109.66294,105.43987,95.47827
84,882,,246.6237871,16.288809,143.18994,128.55074,133.29643,134.25322,150.65878
84,883,,313.2738941,16.288809,954.45514,822.5843,814.9756,944.69794,811.6603
84,884,LPE 16:0,454.2930531,16.288809,3012.9077,3444.1306,3390.1135,3522.0547,3445.3718
84,885,,907.5783694,16.288809,134.8598,119.71951,128.97244,139.80034,125.639366
,886,,298.2167359,16.393612,2268.1528,2092.1958,2068.767,2252.2625,2107.795
,887,3-Indoleacetonitrile: [2M+Na]+: 0.709,335.1255515,16.399868,240.88812,216.11365,200.62904,228.60349,230.95442
,889,,328.2277335,16.456402,3639.477,1704.2612,1678.3679,3872.4263,1694.5098
99,890,,411.0940883,16.485655,415.62997,218.89153,225.85585,229.25963,230.43414
99,891,,412.0947068,16.487743,111.29789,62.04352,63.68219,68.28484,55.270424
15,895,,301.1414612,16.493843,1574.9473,1556.669,1517.4418,1559.106,1576.6199
,896,,312.2324754,16.52763,2156.1128,1845.5004,1777.1744,2030.953,1887.5803
,897,,321.2402554,16.550627,377.02832,352.70844,338.88684,330.398,352.71643
15,898,,149.0236103,16.552502,151.64526,129.44107,67.0461,140.919,127.26622
,899,,310.216816,16.630953,259.8372,238.51378,234.97227,264.64148,221.41031
100,900,,498.2569574,16.637218,337.12082,372.14938,378.9475,399.93713,371.79636
100,902,,473.2667604,16.651974,63.570972,74.98219,74.07272,66.78772,69.23862
100,904,,476.2751792,16.645636,1293.1263,1440.5568,1463.0746,1475.4949,1420.2764
100,905,,929.5607219,16.64568,149.51457,143.71046,137.77896,149.10078,134.00961
100,906,,246.6238471,16.647732,126.1592,151.85262,133.91441,109.60918,139.66246
100,907,LPE 16:0,454.2932515,16.64989,5326.2354,5223.042,5189.2886,5392.2773,5247.108
100,908,,907.5792486,16.64989,244.40277,229.20792,211.98631,239.27808,212.78041
100,909,,436.2822651,16.65196,140.01237,122.18838,128.66422,123.73392,119.3061
100,911,,313.2739572,16.654049,214.0364,166.78362,166.44226,205.86667,158.36383
100,912,,933.5945129,16.660421,108.51988,84.20458,89.27908,102.42355,88.78852
100,913,,339.2894935,16.662527,201.70312,176.84041,186.71272,219.80052,180.48305
100,914,LPE 18:1,480.3088114,16.6668,1105.809,1245.5417,1235.7616,1271.8301,1194.7473
100,915,,502.2906108,16.673122,313.47992,335.62405,358.44092,339.04388,354.29794
100,916,,340.2273978,16.675228,7419.6377,4441.542,4421.127,7684.083,4335.241
,917,,524.2722481,16.813328,73.035835,393.51465,86.04,78.949165,386.37445
14,920,,631.4471076,16.721348,106.851814,53.634697,59.526978,255.14418,59.191936
14,921,,324.2324039,16.717098,163.3383,160.42862,158.38182,179.36494,151.53043
14,923,,338.2092655,16.721346,263.29727,129.16461,132.21713,283.7212,125.42039
14,924,,316.2275246,16.723389,49772.52,27302.213,27075.816,53258.676,25920.06
6,926,,421.1703823,16.76957,152.48973,137.14622,140.54448,152.8794,140.26337
6,927,Phlorizin: [M+H]+: 0.885;Phlorizin: [2M+2H]+2: 0.885,437.144681,16.769642,140.05942,126.6136,119.28983,135.66473,112.70239
6,928,,699.3927068,16.771696,292.6543,280.16913,297.4486,279.75125,303.28476
6,930,,859.2922445,16.771696,74.563866,70.45682,66.49059,83.446365,69.903824
6,931,,399.1891629,16.775934,1313.7749,1172.017,1165.1694,1333.6719,1172.4056
6,932,,415.1837785,16.780148,85.6352,63.094563,67.86068,77.25292,71.84608
6,933,,383.2119754,16.78011,85.7321,92.462616,79.96405,94.404236,94.4436
6,934,,367.2168029,16.78439,186.48157,196.13464,203.7204,199.0169,196.28458
27,935,,320.198439,16.80101,143.2,134.63599,135.71957,161.48692,144.22403
27,939,,298.216841,16.807262,28386.35,26635.637,25948.191,29803.494,26322.752
27,942,,300.6603284,16.817667,96.0292,51.028847,54.163536,99.30287,56.78229
27,943,,300.4669405,16.815603,112.59699,67.49457,72.46444,126.050415,69.10261
27,944,,300.2324487,16.815603,36657.3,35437.58,34407.707,37525.84,34903.57
27,945,,171.1381793,16.815649,84.27782,106.6967,105.67017,112.59257,96.39889
27,946,,1031.649446,16.815603,148.41978,152.98883,158.23189,143.77585,147.2024
27,947,,153.1276953,16.815649,60.205513,66.58489,57.445335,63.270813,62.217724
27,948,,359.2794037,16.817715,466.69745,470.61154,457.09518,496.86295,478.40134
27,949,,527.3193821,16.817715,1887.7324,1990.1907,1989.4752,1944.6514,1946.5284
27,950,,272.1459986,16.817724,55.241455,65.173615,65.527115,61.2871,52.42965
27,952,,341.268358,16.819788,58.870644,73.1815,70.82419,72.72833,63.8463
27,953,,322.2143782,16.81988,176.12503,185.5955,181.11465,195.08951,185.47656
27,954,,549.3011806,16.821957,312.19464,313.90427,318.17667,325.34344,305.98505
27,955,,189.1488025,16.822,104.232735,120.71137,110.736786,114.2434,124.13869
,956,,324.2322334,16.977251,303.56555,302.3853,295.01123,8061.073,302.2806
,957,,319.2244626,16.930828,319.01822,316.95276,321.04123,221.47711,299.0511
97,959,,1003.573233,17.016403,88.83884,77.120285,76.428276,88.00182,81.576706
97,960,LPE 18:1,480.3085829,17.020617,5437.126,5283.079,5336.189,5689.902,5311.8125
97,961,,499.2821058,17.020617,73.50123,69.945045,66.28073,67.24769,67.659454
97,962,,339.2892732,17.020653,139.13916,104.71006,93.192825,139.52487,99.85252
97,963,,959.609539,17.020617,237.48466,195.5868,205.21242,224.4301,190.18367
97,964,,259.6315284,17.022747,173.62105,179.98093,170.64722,182.6023,182.25525
97,965,,502.2904791,17.02274,1602.7296,1673.7349,1617.458,1671.5483,1633.5897
97,967,,981.5914798,17.02691,167.42311,152.9183,147.10312,164.42773,151.34016
97,968,,524.2722939,17.028961,480.3342,478.26968,466.62643,478.67697,463.93863
,969,,364.2246793,17.142406,73.370346,50.75681,45.114433,123.63214,53.7106
,970,,342.2430127,17.142363,8529.861,8366.8545,8347.659,17822.402,8222.111
36,971,,326.2478543,17.23672,11579.529,11801.269,11717.095,13167.353,11414.14
36,972,,348.2295172,17.240961,74.14225,78.428894,68.94741,83.970894,75.084915
36,974,,324.2322941,17.245113,7202.421,7431.4507,7295.1357,8482.267,7251.1797
58,977,,723.3896473,17.373653,175.30174,207.01237,200.18849,141.58403,207.46222
58,978,,679.4257236,17.37577,122.78428,109.809685,109.60673,92.52684,113.836334
58,979,,701.4081959,17.37788,1273.9783,1424.8728,1381.4122,1360.5001,1391.6705
58,980,,387.3102818,17.37997,153.0781,151.263,166.35895,161.93912,163.61401
58,983,,309.203423,17.386307,180.55003,144.8627,171.15115,187.54091,141.12836
41,984,,313.2737304,17.392653,791.9943,899.6813,889.93054,900.94543,861.82996
41,985,,485.2872134,17.396786,222.37921,239.59962,242.31541,244.04509,245.08884
41,986,,529.251146,17.398945,540.83795,669.6164,663.81036,437.7589,664.9685
41,987,,507.2693902,17.398924,1181.3342,1407.1361,1432.1838,1335.5964,1452.4788
,988,,298.3469061,17.458061,897.3486,1074.8857,1082.6443,1126.7454,1112.3241
,989,,280.1621167,17.46635,108.20719,80.23816,70.371056,123.26824,81.23127
,990,,352.2462643,17.516321,95.44655,89.4762,80.827515,78.594444,79.03097
,991,,425.214808,17.543377,131.97783,104.79536,92.72039,127.07936,82.59847
,992,,326.3783623,17.55581,1961.7477,1655.2412,1643.2721,1873.6135,1666.6133
,993,,342.2428474,17.75152,152.25693,524.2714,527.3868,119.81383,501.48718
103,994,,385.2941578,17.614172,176.81984,201.82072,200.68376,212.31372,192.70317
103,995,,553.3349946,17.616203,930.1866,920.17175,966.51917,976.814,945.57007
103,996,,575.3166389,17.616245,183.30733,168.32466,165.13332,180.97594,165.3351
,998,,352.2463627,17.767971,114.11968,113.78079,87.881775,91.985275,90.406975
29,1000,,342.2428825,17.84705,1120.1797,517.59595,522.0512,1150.0884,495.27734
29,1001,,341.2662549,17.851248,181.5656,194.39777,197.02158,200.19092,180.7253
29,1002,,385.2923773,17.853306,94.25519,88.11934,86.75364,93.31851,81.712425
,1003,,297.2401826,17.859604,358.78842,543.0823,535.2636,408.11688,540.6923
35,1006,,555.2666664,17.914036,108.03694,181.5075,183.61017,170.7138,170.87984
38,1007,,524.2493529,17.930515,151.7601,287.96252,278.09137,283.01016,287.7528
38,1008,,485.2894399,17.930597,301.10956,653.8242,627.09015,591.4026,639.7539
38,1009,,991.5554746,17.930597,194.33879,478.3697,474.86285,382.52667,497.56036
35,1010,,533.284986,17.922216,280.40045,372.3128,373.35382,390.3942,397.94946
38,1011,,507.271589,17.932669,1489.6166,3065.7664,3039.5837,2807.8918,3095.705
35,1012,,339.2892371,17.92023,142.21815,174.37584,183.61464,185.43721,165.67784
38,1013,,523.2459172,17.934753,506.869,1005.38464,958.1897,904.17365,961.16504
38,1014,,1007.529329,17.93483,108.518234,253.61485,255.75548,214.38496,265.6212
38,1016,,525.2476737,17.947327,45.59105,90.9261,90.73371,94.32103,81.73009
,1017,,529.2510297,17.959915,139.95854,310.6662,328.77325,293.2705,324.15887
0,1018,,501.0864549,18.05159,128.66975,63.74888,72.53136,90.574356,73.33704
0,1019,,485.1126938,18.053787,682.63654,362.10883,374.64035,462.4482,369.84396
0,1020,,486.1132804,18.053787,254.64023,133.90218,133.8702,197.96988,137.75122
0,1021,,487.1109844,18.053787,163.57436,85.34198,79.47675,116.90232,88.7282
,1022,,727.4240586,18.085007,136.26869,110.106514,123.2819,122.192795,113.804184
,1023,,326.2478495,18.122517,139.22536,116.07974,116.307495,138.34816,106.06105
,1024,,354.4095316,18.147339,52.02263,177.18404,170.48425,199.79541,165.41072
,1025,,311.2557955,18.30633,163.94412,287.9836,277.00256,314.5708,217.71361
,1026,,368.2585331,18.180765,92.749016,47.860203,38.948826,116.85857,41.965336
,1027,,713.307243,18.224161,50.355206,64.9131,65.46689,64.79221,64.32883
19,1028,,555.3505764,18.22006,1066.604,1517.152,1488.9739,1542.6677,1512.5509
19,1029,,577.332466,18.220076,219.46793,298.63074,298.961,315.8267,318.37067
19,1030,,387.3105821,18.220127,201.98596,282.27167,265.75616,296.0024,266.71942
,1032,,355.2820486,18.434093,397.10892,309.2248,512.3222,445.8183,523.4975
,1033,,399.308214,18.284773,287.49008,279.0349,293.96414,287.2366,113.80963
,1034,,293.1703662,18.463564,94.41092,36.996582,56.086845,101.90639,62.57693
,1035,,531.3866816,18.379704,194.27834,114.3031,51.507668,193.5496,184.52296
,1036,,487.3607232,18.392233,129.71225,188.06845,227.32248,232.87747,220.54709
,1037,,443.3344774,18.341951,313.31775,50.38169,110.062035,276.81274,211.8342
,1038,,691.2417296,18.484343,171.81403,64.5731,155.75978,165.74052,105.48967
,1039,,344.2586604,18.433903,1763.5166,672.82184,664.67725,1669.0314,659.41486
88,1041,,511.3032117,18.474106,705.874,669.49554,679.23334,711.1156,702.53357
88,1042,,533.2853088,18.484192,2160.308,2256.3206,2204.4597,2121.659,2242.92
88,1043,,555.2671221,18.486473,1017.04236,1125.84,1154.8284,1038.9084,1119.3093
88,1044,,339.2893179,18.488499,308.57602,270.8988,276.52774,291.488,250.36798
88,1045,,493.2925496,18.488544,463.71695,449.9721,439.5538,458.74237,429.5772
88,1046,,623.2543111,18.484184,166.63142,184.91638,197.76736,88.3578,194.84595
,1047,,311.2558606,18.52151,269.0621,652.72437,648.27277,358.77966,609.40436
,1048,,293.1704127,18.534222,265.82092,36.996582,56.086845,228.58679,62.57693
,1049,,326.2480884,18.567408,1328.302,1078.6638,1029.0996,1275.1978,997.7648
,1051,,328.263677,18.59037,3102.9836,2448.955,2383.6228,2915.6218,2380.1333
,1052,,280.1622153,18.60906,380.7265,237.9717,242.77025,380.551,222.5344
65,1053,,255.2320148,18.627941,75.91563,65.133385,63.831303,74.91271,66.403336
65,1054,,299.1958265,18.627941,150.07658,144.16837,147.81369,145.6056,143.56189
59,1055,,729.4399744,18.688587,418.37476,414.47522,400.21744,465.2915,401.29056
59,1056,,751.4313212,18.696936,75.05822,76.84571,75.927185,77.40291,86.37527
,1057,,370.2742411,18.709522,901.0003,342.49164,349.054,954.47754,331.46793
,1059,,352.2631761,18.86311,112.32636,76.5849,81.7673,122.449974,92.88469
,1060,,354.2792619,18.879889,2227.874,1695.5381,1769.2183,2160.7273,1793.2389
,1061,,581.3654805,18.92788,115.20191,101.64607,106.6406,117.78076,98.25134
,1062,,457.3500309,19.070143,94.89143,124.16962,93.45686,82.50104,113.13363
,1063,,353.2664978,19.028183,86.450775,97.88637,121.72342,89.06976,120.61547
,1064,,413.3237714,19.05524,189.37819,185.52798,186.37029,87.42987,180.04607
,1065,,280.1622687,19.128563,199.97536,166.36783,146.14705,208.19324,162.06267
,1066,,256.2637262,19.13905,190.16724,183.95605,203.24776,213.25008,196.8033
,1067,,369.2978695,19.210186,258.82428,591.20746,620.7561,455.94003,604.60425
,1068,,379.282093,19.241476,89.13742,88.228874,91.6332,88.192406,87.31487
21,1070,,304.2611079,19.352203,121.925255,149.98878,155.9101,163.04575,175.67093
21,1071,,282.2791886,19.356283,337.68625,481.04297,515.5458,518.09045,488.63297
92,1073,,559.1313457,19.391485,157.61081,305.9213,332.8776,402.00656,322.98785
92,1074,,560.132186,19.39353,68.18068,145.06096,139.05296,190.74461,146.64703
92,1075,,561.1298182,19.39353,46.943657,79.73809,95.33792,129.03156,98.35305
92,1076,,575.1049375,19.393574,38.297176,55.94828,72.19449,90.28639,64.37146
,1077,,325.2714771,19.410294,447.91052,2206.9817,2365.0203,1146.1648,2263.272
,1078,,369.2977713,19.381763,80.72207,512.4592,515.05194,80.98128,72.35513
,1079,,583.3817298,19.50568,181.10286,137.03792,138.34619,172.50136,142.53584
,1080,,282.2792524,19.599232,111.05226,103.02767,121.7701,110.16187,108.139595
,1081,,427.3392694,19.757347,41.324734,70.485886,82.50958,69.290565,67.33292
,1083,,369.1986287,19.77618,36.229847,66.81944,62.00141,61.88766,43.31378
91,1084,,257.2475728,19.776175,224.15198,179.06319,210.8383,234.33208,190.0302
,1085,,282.1465237,19.809816,138.97421,136.91347,96.74044,169.09459,212.10362
91,1086,,301.2113609,19.78038,393.2945,344.79395,379.04184,427.89508,357.5888
66,1088,,395.214613,19.925076,99.31364,117.03478,112.129425,96.72423,113.47229
66,1089,,282.1464876,19.929403,271.94473,184.09607,104.433945,124.74359,112.667206
66,1090,,327.2271809,19.933514,765.10925,753.8711,835.2988,754.5792,765.6121
66,1091,,609.4825238,19.933514,102.198235,88.38963,92.25575,88.43062,95.44186
66,1092,,631.4645677,19.933514,70.22586,68.89465,80.48763,60.71494,65.65321
66,1093,,283.2632903,19.935604,227.16084,188.60895,194.04361,204.57108,186.55449
66,1094,,265.2527037,19.935623,102.04846,87.20035,96.39175,92.16918,76.24194
98,1096,,408.3084082,20.008831,97.66356,106.47886,118.549576,114.37427,125.5443
98,1097,,383.3132707,20.012993,198.65337,627.2675,630.0976,433.02966,637.86957
,1098,,489.3552647,20.086262,130.6582,112.51964,108.21401,128.33974,114.2734
,1099,,372.2896636,20.157677,94.93748,38.518646,41.72607,103.37675,40.29283
,1100,,408.3085408,20.216091,91.82395,98.74299,94.86577,89.85897,92.54205
,1101,,485.3812615,20.283249,79.717285,65.060326,65.86254,81.08333,64.48247
,1102,,398.3056462,20.325253,366.44516,127.13447,129.73973,399.02383,130.98065
,1103,,356.294989,20.392138,568.503,331.1211,352.33923,606.85754,342.74606
,1104,Cer 24:4;2O/1:0;Cer 25:4;2O,406.329225,20.406757,125.836815,106.07737,107.09364,126.24956,105.080864
,1105,,441.3552685,20.429846,186.65265,217.27768,218.55138,226.84615,208.51196
63,1106,,633.1506852,20.51562,164.11752,101.89689,124.00406,159.5462,120.01482
63,1107,,634.1510433,20.51562,95.99939,67.150444,63.497803,80.48104,67.02762
,1108,,382.3104424,20.561783,491.6356,279.96362,287.286,413.8991,288.9333
,1109,,354.3186005,20.654057,55.63112,1085.4601,960.1958,358.5409,26.136583
,1110,,397.3288409,20.622574,552.3559,543.1367,522.3241,315.26358,581.1994
,1115,,353.3027203,20.861797,403.12302,593.1362,559.3164,465.31937,545.28986
,1116,,397.32886,20.94931,362.7283,417.97885,406.15125,438.37384,298.1713
,1117,,329.2427998,21.034973,59.917377,80.892975,68.82244,70.72771,71.589874
,1118,,393.2977183,21.081135,2786.3552,2479.948,2483.2935,2811.1382,2211.7605
,1119,,783.5746458,21.104244,53.157402,72.04674,57.872353,61.183094,17.587328
,1121,,413.2663454,21.11674,1766.8627,1554.8567,1543.3146,1575.3424,1400.9249
,1123,,353.3026027,21.200073,395.7743,406.33624,381.80194,459.7202,369.9871
,1124,,1011.616809,21.320862,63.769505,68.16461,55.578598,60.70659,50.741512
,1125,,411.3444409,21.374847,43.42862,82.05548,81.47667,62.42617,75.16361
,1127,,707.1685836,21.43945,124.29939,88.47922,91.82903,123.57842,99.49515
,1129,,939.5953779,21.4914,48.56552,33.07987,47.35968,63.19204,48.198376
,1132,,425.3601522,21.804935,97.65115,72.26726,77.585266,88.63949,72.056564
,1133,,441.2975428,21.878147,461.2663,335.7406,208.80202,432.53262,237.86794
,1134,,381.3338364,22.02102,134.0339,119.15944,109.258575,117.35829,119.983696
